,customer_id,gender,age,payment_method
775,C207443,Female,65.0,Cash
776,C137762,Female,26.0,Credit Card
777,C152904,Female,58.0,Cash
778,C216194,Female,45.0,Cash
779,C207415,Male,43.0,Debit Card
780,C621747,Female,25.0,Debit Card
781,C621794,Female,53.0,Credit Card
782,C218289,Female,63.0,Debit Card
783,C235878,Female,37.0,Credit Card
784,C251446,Female,68.0,Debit Card
785,C708005,Female,67.0,Cash
786,C323349,Female,29.0,Cash
787,C180375,Female,55.0,Cash
788,C254007,Male,30.0,Debit Card
789,C908169,Female,57.0,Cash
790,C587022,Male,33.0,Debit Card
791,C485257,Female,54.0,Cash
792,C196813,Female,66.0,Credit Card
793,C242182,Male,56.0,Debit Card
794,C331182,Male,30.0,Credit Card
795,C206713,Female,19.0,Cash
796,C376889,Female,22.0,Cash
797,C333202,Male,29.0,Debit Card
798,C147456,Male,44.0,Cash
799,C221830,Female,38.0,Credit Card
800,C634747,Female,32.0,Cash
801,C108986,Female,58.0,Credit Card
802,C205202,Female,55.0,Cash
803,C160680,Female,64.0,Credit Card
804,C805973,Female,45.0,Credit Card
805,C246456,Female,65.0,Credit Card
806,C293191,Female,54.0,Debit Card
807,C248510,Male,58.0,Cash
808,C102849,Female,40.0,Debit Card
809,C732384,Male,24.0,Debit Card
810,C121299,Female,60.0,Debit Card
811,C103741,Female,60.0,Cash
812,C660491,Male,66.0,Credit Card
813,C323696,Male,59.0,Cash
814,C274788,Male,69.0,Credit Card
815,C158968,Female,47.0,Credit Card
816,C289495,Male,39.0,Cash
817,C646756,Female,54.0,Cash
818,C193824,Female,67.0,Cash
819,C226996,Male,30.0,Cash
820,C276008,Female,27.0,Credit Card
821,C282899,Female,52.0,Cash
822,C323659,Female,57.0,Cash
823,C158270,Male,52.0,Credit Card
824,C170969,Male,20.0,Cash
825,C170219,Female,52.0,Credit Card
826,C111026,Female,67.0,Debit Card
827,C760307,Female,20.0,Cash
828,C183888,Female,64.0,Cash
829,C144823,Female,20.0,Debit Card
830,C211277,Female,60.0,Cash
831,C204782,Female,36.0,Credit Card
832,C184882,Female,29.0,Credit Card
833,C228532,Female,45.0,Cash
834,C315826,Female,18.0,Cash
835,C339071,Female,54.0,Debit Card
836,C219304,Male,45.0,Cash
837,C192474,Female,59.0,Cash
838,C398415,Female,49.0,Cash
839,C391672,Male,61.0,Cash
840,C275887,Female,28.0,Credit Card
841,C198086,Female,36.0,Cash
842,C822515,Female,69.0,Cash
843,C871318,Female,27.0,Cash
844,C199664,Female,30.0,Credit Card
845,C820137,Male,67.0,Debit Card
846,C521673,Male,66.0,Credit Card
847,C149637,Female,52.0,Cash
848,C743273,Male,69.0,Credit Card
849,C130273,Female,63.0,Debit Card
850,C240389,Female,20.0,Credit Card
851,C470346,Female,23.0,Cash
852,C423734,Male,47.0,Cash
853,C139077,Male,43.0,Cash
854,C842431,Male,55.0,Cash
855,C102301,Male,25.0,Credit Card
856,C222159,Female,62.0,Cash
857,C204727,Female,23.0,Cash
858,C325158,Female,48.0,Credit Card
859,C649525,Male,64.0,Cash
860,C283221,Female,50.0,Credit Card
861,C153509,Female,42.0,Cash
862,C290548,Male,43.0,Cash
863,C133134,Female,25.0,Credit Card
864,C245539,Male,66.0,Debit Card
865,C110711,Female,41.0,Cash
866,C141093,Female,37.0,Cash
867,C299644,Female,43.0,Credit Card
868,C141285,Female,19.0,Credit Card
869,C120095,Female,64.0,Credit Card
870,C130462,Female,39.0,Debit Card
871,C116092,Female,21.0,Credit Card
872,C152098,Male,51.0,Cash
873,C766767,Male,67.0,Cash
874,C322195,Male,54.0,Debit Card
875,C114713,Female,21.0,Cash
876,C189364,Male,29.0,Debit Card
877,C150584,Female,32.0,Debit Card
878,C275695,Female,55.0,Credit Card
879,C614595,Male,24.0,Cash
880,C300832,Male,37.0,Credit Card
881,C241238,Female,53.0,Credit Card
882,C182162,Female,43.0,Debit Card
883,C328169,Female,39.0,Credit Card
884,C121380,Female,37.0,Debit Card
885,C788630,Female,58.0,Cash
886,C143781,Male,28.0,Credit Card
887,C285797,Male,45.0,Credit Card
888,C174330,Female,21.0,Cash
889,C430942,Female,39.0,Cash
890,C270543,Male,23.0,Debit Card
891,C102275,Male,41.0,Credit Card
892,C841591,Female,26.0,Credit Card
893,C162681,Male,51.0,Debit Card
894,C716629,Male,49.0,Cash
895,C512978,Male,45.0,Cash
896,C289069,Male,33.0,Cash
897,C812425,Female,53.0,Cash
898,C200576,Female,32.0,Credit Card
899,C155221,Male,40.0,Cash
900,C251062,Male,60.0,Debit Card
901,C335061,Female,37.0,Cash
902,C283983,Female,56.0,Debit Card
903,C315999,Female,55.0,Credit Card
904,C987230,Male,68.0,Debit Card
905,C921649,Female,54.0,Credit Card
906,C327823,Female,56.0,Credit Card
907,C203598,Male,27.0,Cash
908,C224753,Female,41.0,Debit Card
909,C270797,Male,59.0,Credit Card
910,C249974,Male,62.0,Credit Card
911,C132495,Male,32.0,Credit Card
912,C304747,Male,47.0,Debit Card
913,C266724,Female,42.0,Cash
914,C494615,Male,33.0,Cash
915,C252265,Male,66.0,Credit Card
916,C319806,Female,55.0,Cash
917,C219548,Female,24.0,Credit Card
918,C184052,Female,64.0,Debit Card
919,C206253,Female,27.0,Debit Card
920,C249725,Female,62.0,Credit Card
921,C224881,Female,68.0,Debit Card
922,C321914,Female,62.0,Credit Card
923,C209245,Male,36.0,Cash
924,C130895,Male,64.0,Credit Card
925,C207573,Male,22.0,Cash
926,C257469,Female,26.0,Debit Card
927,C795627,Female,37.0,Cash
928,C194674,Female,47.0,Credit Card
929,C774214,Female,40.0,Credit Card
930,C120804,Female,58.0,Debit Card
931,C156004,Male,32.0,Cash
932,C596756,Female,36.0,Credit Card
933,C251433,Female,56.0,Debit Card
934,C288298,Female,41.0,Credit Card
935,C148675,Female,34.0,Debit Card
936,C270726,Female,37.0,Credit Card
937,C105474,Female,55.0,Credit Card
938,C829423,Female,25.0,Cash
939,C111251,Female,50.0,Cash
940,C269506,Male,66.0,Cash
941,C127041,Male,52.0,Cash
942,C870412,Female,24.0,Debit Card
943,C108367,Male,52.0,Debit Card
944,C191673,Male,43.0,Cash
945,C979970,Male,41.0,Cash
946,C324708,Female,28.0,Credit Card
947,C289614,Male,31.0,Cash
948,C103877,Female,41.0,Credit Card
949,C264659,Male,21.0,Cash
950,C108756,Female,45.0,Credit Card
951,C253975,Female,41.0,Cash
952,C773134,Male,42.0,Cash
953,C433673,Male,50.0,Credit Card
954,C271450,Female,42.0,Cash
955,C327098,Female,25.0,Credit Card
956,C132270,Female,39.0,Debit Card
957,C193793,Male,23.0,Cash
958,C320229,Male,67.0,Debit Card
959,C275631,Female,42.0,Credit Card
960,C462416,Female,63.0,Credit Card
961,C245407,Male,53.0,Credit Card
962,C269497,Male,32.0,Debit Card
963,C190709,Male,43.0,Debit Card
964,C291389,Female,22.0,Credit Card
965,C593370,Male,30.0,Debit Card
966,C303552,Female,20.0,Cash
967,C747740,Female,40.0,Credit Card
968,C791362,Male,61.0,Credit Card
969,C132400,Male,44.0,Cash
970,C677850,Female,55.0,Cash
971,C263908,Female,54.0,Credit Card
972,C205165,Male,23.0,Cash
973,C290106,Female,61.0,Cash
974,C174747,Male,37.0,Cash
975,C191147,Female,43.0,Cash
976,C249906,Male,33.0,Cash
977,C129846,Male,18.0,Cash
978,C155333,Female,30.0,Debit Card
979,C272155,Female,68.0,Debit Card
980,C266213,Male,34.0,Debit Card
981,C622685,Female,34.0,Credit Card
982,C832010,Female,59.0,Debit Card
983,C288597,Female,22.0,Debit Card
984,C259229,Female,30.0,Debit Card
985,C724217,Female,50.0,Debit Card
986,C913425,Female,68.0,Cash
987,C255828,Female,49.0,Cash
988,C219791,Male,38.0,Credit Card
989,C981925,Male,51.0,Debit Card
990,C237757,Male,44.0,Credit Card
991,C238083,Male,64.0,Cash
992,C306266,Female,31.0,Credit Card
993,C199858,Female,34.0,Debit Card
994,C179915,Male,40.0,Debit Card
995,C307014,Female,58.0,Credit Card
996,C280853,Male,56.0,Cash
997,C106066,Female,57.0,Cash
998,C257683,Female,38.0,Credit Card
999,C364009,Female,55.0,Debit Card
1000,C325548,Female,23.0,Credit Card
1001,C606953,Male,66.0,Cash
1002,C920331,Male,27.0,Credit Card
1003,C140413,Female,58.0,Credit Card
1004,C323469,Female,32.0,Credit Card
1005,C336888,Male,57.0,Debit Card
1006,C148034,Male,43.0,Debit Card
1007,C724391,Female,56.0,Cash
1008,C180485,Female,40.0,Debit Card
1009,C323464,Female,60.0,Cash
1010,C326699,Male,41.0,Debit Card
1011,C632826,Male,41.0,Credit Card
1012,C196337,Female,54.0,Cash
1013,C258995,Female,42.0,Debit Card
1014,C246847,Male,56.0,Cash
1015,C282894,Female,32.0,Credit Card
1016,C125304,Male,59.0,Cash
1017,C496516,Female,50.0,Cash
1018,C831048,Male,23.0,Credit Card
1019,C208819,Male,50.0,Credit Card
1020,C804531,Female,55.0,Credit Card
1021,C237182,Male,62.0,Debit Card
1022,C131599,Female,32.0,Debit Card
1023,C191057,Male,37.0,Debit Card
1024,C195284,Female,63.0,Cash
1025,C800785,Female,18.0,Credit Card
1026,C236711,Female,22.0,Cash
1027,C118689,Male,51.0,Cash
1028,C194063,Female,52.0,Cash
1029,C210393,Male,30.0,Cash
1030,C261316,Male,32.0,Cash
1031,C177823,Female,46.0,Cash
1032,C748439,Male,31.0,Cash
1033,C245715,Female,30.0,Cash
1034,C220780,Male,24.0,Cash
1035,C126392,Male,25.0,Cash
1036,C149849,Female,25.0,Cash
1037,C168310,Female,31.0,Cash
1038,C126647,Female,54.0,Credit Card
1039,C278752,Female,57.0,Debit Card
1040,C111668,Male,25.0,Credit Card
1041,C119364,Female,44.0,Cash
1042,C158114,Female,43.0,Cash
1043,C195508,Male,18.0,Debit Card
1044,C317968,Female,57.0,Cash
1045,C809683,Female,25.0,Credit Card
1046,C228735,Female,50.0,Cash
1047,C278483,Male,49.0,Debit Card
1048,C158261,Male,21.0,Cash
1049,C102607,Male,38.0,Debit Card
1050,C808112,Male,65.0,Cash
1051,C145982,Female,32.0,Credit Card
1052,C325166,Female,47.0,Credit Card
1053,C266175,Female,53.0,Credit Card
1054,C213718,Male,34.0,Debit Card
1055,C184322,Female,61.0,Cash
1056,C478668,Female,19.0,Credit Card
1057,C331539,Female,61.0,Cash
1058,C193813,Male,33.0,Cash
1059,C716870,Female,53.0,Cash
1060,C168973,Male,68.0,Cash
1061,C297748,Male,37.0,Cash
1062,C678680,Male,69.0,Credit Card
1063,C119032,Female,40.0,Cash
1064,C134708,Female,67.0,Cash
1065,C100299,Female,22.0,Credit Card
1066,C214164,Female,34.0,Debit Card
1067,C299327,Female,34.0,Cash
1068,C333988,Female,56.0,Cash
1069,C110568,Male,26.0,Credit Card
1070,C132150,Female,69.0,Credit Card
1071,C224260,Female,67.0,Cash
1072,C314993,Male,61.0,Credit Card
1073,C183588,Female,26.0,Cash
1074,C211763,Male,63.0,Cash
1075,C246898,Female,51.0,Credit Card
1076,C281244,Male,60.0,Credit Card
1077,C288863,Female,26.0,Debit Card
1078,C582997,Male,34.0,Credit Card
1079,C240916,Female,25.0,Cash
1080,C108007,Male,49.0,Debit Card
1081,C104963,Male,69.0,Cash
1082,C286640,Male,66.0,Cash
1083,C156880,Male,23.0,Cash
1084,C129686,Female,18.0,Debit Card
1085,C864800,Male,24.0,Debit Card
1086,C223982,Female,39.0,Cash
1087,C158827,Female,50.0,Credit Card
1088,C253252,Male,52.0,Credit Card
1089,C592891,Male,56.0,Cash
1090,C287380,Female,41.0,Debit Card
1091,C897202,Female,21.0,Debit Card
1092,C618494,Male,42.0,Cash
1093,C228922,Female,50.0,Credit Card
1094,C101074,Female,53.0,Cash
1095,C242798,Female,32.0,Credit Card
1096,C293612,Female,60.0,Debit Card
1097,C299567,Male,34.0,Credit Card
1098,C352919,Female,24.0,Credit Card
1099,C152959,Female,44.0,Cash
1100,C104690,Female,32.0,Debit Card
1101,C285884,Female,42.0,Cash
1102,C257559,Male,23.0,Credit Card
1103,C261635,Male,33.0,Cash
1104,C316806,Male,64.0,Cash
1105,C272133,Female,69.0,Cash
1106,C112446,Male,30.0,Debit Card
1107,C666466,Female,66.0,Cash
1108,C116531,Female,68.0,Cash
1109,C171015,Female,48.0,Cash
1110,C480735,Male,52.0,Cash
1111,C290819,Female,39.0,Cash
1112,C202988,Female,29.0,Credit Card
1113,C306346,Female,48.0,Cash
1114,C127551,Male,50.0,Credit Card
1115,C794449,Male,28.0,Cash
1116,C335131,Male,64.0,Credit Card
1117,C289650,Female,36.0,Debit Card
1118,C230619,Male,64.0,Cash
1119,C832397,Female,54.0,Credit Card
1120,C277384,Female,31.0,Cash
1121,C296318,Male,49.0,Cash
1122,C813874,Female,51.0,Credit Card
1123,C291970,Male,37.0,Cash
1124,C524507,Male,52.0,Credit Card
1125,C230270,Female,64.0,Cash
1126,C307870,Female,65.0,Credit Card
1127,C294623,Female,53.0,Cash
1128,C205178,Male,30.0,Cash
1129,C264585,Male,52.0,Debit Card
1130,C145059,Male,32.0,Credit Card
1131,C158616,Male,40.0,Credit Card
1132,C955218,Female,53.0,Debit Card
1133,C710954,Male,39.0,Credit Card
1134,C947516,Female,56.0,Credit Card
1135,C305734,Female,19.0,Credit Card
1136,C539840,Male,19.0,Debit Card
1137,C251005,Female,67.0,Credit Card
1138,C136395,Female,59.0,Debit Card
1139,C898202,Male,63.0,Credit Card
1140,C320598,Male,68.0,Debit Card
1141,C339508,Male,23.0,Credit Card
1142,C334518,Female,47.0,Credit Card
1143,C307477,Female,25.0,Cash
1144,C238833,Male,22.0,Credit Card
1145,C135301,Female,60.0,Cash
1146,C993876,Female,38.0,Debit Card
1147,C512698,Male,59.0,Credit Card
1148,C618730,Male,20.0,Credit Card
1149,C187608,Female,62.0,Credit Card
1150,C955533,Female,56.0,Debit Card
1151,C195673,Female,41.0,Debit Card
1152,C327796,Female,39.0,Credit Card
1153,C524469,Female,47.0,Credit Card
1154,C105429,Female,55.0,Debit Card
1155,C304866,Female,30.0,Credit Card
1156,C304326,Male,34.0,Debit Card
1157,C773181,Female,53.0,Cash
1158,C467287,Female,24.0,Cash
1159,C339114,Male,61.0,Cash
1160,C299514,Female,32.0,Debit Card
1161,C163011,Female,51.0,Debit Card
1162,C120118,Male,55.0,Credit Card
1163,C157064,Female,49.0,Debit Card
1164,C670293,Female,26.0,Credit Card
1165,C210060,Female,56.0,Credit Card
1166,C254397,Male,60.0,Cash
1167,C287355,Male,43.0,Cash
1168,C175467,Female,69.0,Cash
1169,C109885,Male,49.0,Cash
1170,C119723,Female,55.0,Cash
1171,C838257,Male,63.0,Debit Card
1172,C846690,Male,36.0,Debit Card
1173,C185502,Female,28.0,Credit Card
1174,C176854,Male,45.0,Credit Card
1175,C184727,Male,67.0,Cash
1176,C551975,Female,46.0,Cash
1177,C310676,Female,59.0,Debit Card
1178,C107258,Female,65.0,Cash
1179,C845711,Female,34.0,Credit Card
1180,C709824,Female,68.0,Debit Card
1181,C339202,Female,50.0,Debit Card
1182,C162162,Male,30.0,Cash
1183,C108465,Male,35.0,Debit Card
1184,C682985,Male,54.0,Debit Card
1185,C309367,Male,20.0,Cash
1186,C218573,Female,58.0,Credit Card
1187,C175732,Male,31.0,Cash
1188,C103461,Female,29.0,Cash
1189,C249679,Male,47.0,Cash
1190,C178845,Female,18.0,Cash
1191,C177475,Female,20.0,Credit Card
1192,C267852,Female,50.0,Debit Card
1193,C194974,Male,47.0,Cash
1194,C128277,Male,48.0,Credit Card
1195,C502572,Male,35.0,Credit Card
1196,C337111,Female,50.0,Credit Card
1197,C243037,Female,41.0,Cash
1198,C334686,Female,27.0,Credit Card
1199,C265568,Female,64.0,Credit Card
1200,C335904,Male,42.0,Debit Card
1201,C119157,Female,22.0,Credit Card
1202,C559217,Female,64.0,Cash
1203,C280866,Male,59.0,Debit Card
1204,C574590,Female,53.0,Debit Card
1205,C919190,Male,29.0,Credit Card
1206,C185049,Female,30.0,Credit Card
1207,C295880,Female,50.0,Cash
1208,C245681,Female,42.0,Credit Card
1209,C316015,Male,23.0,Cash
1210,C111244,Female,41.0,Cash
1211,C716683,Male,29.0,Debit Card
1212,C201036,Female,59.0,Debit Card
1213,C136714,Female,34.0,Debit Card
1214,C310969,Female,22.0,Cash
1215,C750093,Male,34.0,Cash
1216,C521028,Female,69.0,Credit Card
1217,C311482,Male,61.0,Cash
1218,C122157,Female,44.0,Cash
1219,C369937,Female,64.0,Cash
1220,C228472,Female,40.0,Cash
1221,C209723,Male,58.0,Cash
1222,C160421,Male,23.0,Credit Card
1223,C162397,Male,36.0,Cash
1224,C940481,Female,64.0,Cash
1225,C314546,Female,60.0,Cash
1226,C271866,Male,39.0,Debit Card
1227,C164577,Male,65.0,Debit Card
1228,C240837,Male,66.0,Debit Card
1229,C159771,Male,52.0,Cash
1230,C126598,Male,33.0,Cash
1231,C882358,Male,63.0,Debit Card
1232,C189942,Female,23.0,Cash
1233,C187110,Female,27.0,Debit Card
1234,C388552,Female,22.0,Credit Card
1235,C110267,Male,23.0,Debit Card
1236,C176312,Male,38.0,Cash
1237,C863183,Male,57.0,Cash
1238,C294679,Male,21.0,Cash
1239,C539974,Female,33.0,Cash
1240,C317223,Male,34.0,Credit Card
1241,C208844,Male,69.0,Credit Card
1242,C130720,Male,66.0,Credit Card
1243,C256755,Female,46.0,Cash
1244,C222250,Male,36.0,Credit Card
1245,C461133,Female,64.0,Debit Card
1246,C200881,Male,53.0,Cash
1247,C164916,Male,66.0,Credit Card
1248,C143944,Female,19.0,Credit Card
1249,C184428,Female,55.0,Cash
1250,C229001,Male,50.0,Credit Card
1251,C197522,Male,39.0,Credit Card
1252,C299443,Male,64.0,Credit Card
1253,C151752,Male,22.0,Debit Card
1254,C582235,Female,49.0,Debit Card
1255,C128660,Female,45.0,Credit Card
1256,C212483,Male,52.0,Cash
1257,C523660,Male,42.0,Cash
1258,C432354,Male,55.0,Cash
1259,C183706,Male,63.0,Cash
1260,C211766,Female,32.0,Credit Card
1261,C271297,Female,49.0,Cash
1262,C307855,Female,24.0,Cash
1263,C130682,Female,37.0,Cash
1264,C105423,Female,41.0,Cash
1265,C193454,Female,39.0,Debit Card
1266,C170711,Male,19.0,Debit Card
1267,C399735,Female,59.0,Cash
1268,C330736,Female,68.0,Debit Card
1269,C200345,Female,52.0,Credit Card
1270,C101897,Female,60.0,Cash
1271,C106311,Male,39.0,Credit Card
1272,C334601,Female,26.0,Cash
1273,C294370,Female,33.0,Credit Card
1274,C189027,Male,57.0,Credit Card
1275,C278541,Female,52.0,Credit Card
1276,C274501,Female,26.0,Cash
1277,C221164,Male,63.0,Credit Card
1278,C260060,Female,33.0,Debit Card
1279,C295466,Male,55.0,Cash
1280,C145650,Female,26.0,Cash
1281,C787279,Female,67.0,Cash
1282,C279904,Male,64.0,Credit Card
1283,C382952,Male,18.0,Credit Card
1284,C223465,Female,57.0,Cash
1285,C373731,Female,40.0,Credit Card
1286,C224169,Male,46.0,Credit Card
1287,C276445,Male,21.0,Credit Card
1288,C194327,Female,48.0,Debit Card
1289,C232136,Male,24.0,Credit Card
1290,C186023,Male,69.0,Cash
1291,C336395,Female,45.0,Credit Card
1292,C183611,Female,59.0,Cash
1293,C425857,Male,43.0,Credit Card
1294,C935162,Female,47.0,Cash
1295,C858254,Male,33.0,Cash
1296,C284961,Male,69.0,Cash
1297,C216268,Male,57.0,Cash
1298,C257213,Female,46.0,Credit Card
1299,C241204,Male,48.0,Credit Card
1300,C182933,Male,30.0,Debit Card
1301,C261165,Female,18.0,Cash
1302,C876858,Male,49.0,Credit Card
1303,C215484,Female,43.0,Debit Card
1304,C313275,Female,34.0,Cash
1305,C334382,Female,39.0,Credit Card
1306,C123988,Male,20.0,Debit Card
1307,C271255,Male,68.0,Credit Card
1308,C176802,Female,49.0,Credit Card
1309,C327424,Male,58.0,Cash
1310,C235398,Female,26.0,Cash
1311,C892096,Male,24.0,Cash
1312,C321209,Male,61.0,Cash
1313,C166181,Male,42.0,Credit Card
1314,C255639,Female,64.0,Cash
1315,C207215,Male,30.0,Credit Card
1316,C133833,Female,69.0,Cash
1317,C176572,Female,38.0,Credit Card
1318,C172351,Male,30.0,Credit Card
1319,C104728,Female,18.0,Credit Card
1320,C232031,Female,58.0,Cash
1321,C210848,Male,35.0,Cash
1322,C298103,Female,31.0,Cash
1323,C431872,Male,26.0,Cash
1324,C485668,Male,22.0,Credit Card
1325,C144162,Male,28.0,Credit Card
1326,C182320,Female,29.0,Cash
1327,C142061,Male,38.0,Credit Card
1328,C235773,Female,51.0,Debit Card
1329,C325524,Female,55.0,Debit Card
1330,C214831,Female,47.0,Cash
1331,C119219,Female,68.0,Credit Card
1332,C761041,Female,57.0,Cash
1333,C269430,Male,30.0,Cash
1334,C116921,Female,53.0,Credit Card
1335,C721239,Female,67.0,Cash
1336,C507725,Female,27.0,Credit Card
1337,C133603,Female,63.0,Cash
1338,C855678,Female,35.0,Credit Card
1339,C297669,Male,62.0,Debit Card
1340,C324332,Female,20.0,Cash
1341,C239313,Male,34.0,Credit Card
1342,C485136,Male,56.0,Credit Card
1343,C866676,Male,22.0,Credit Card
1344,C336940,Female,61.0,Cash
1345,C190660,Male,54.0,Credit Card
1346,C986930,Female,63.0,Credit Card
1347,C738384,Male,25.0,Cash
1348,C144584,Female,47.0,Credit Card
1349,C283898,Female,44.0,Cash
1350,C237664,Female,54.0,Cash
1351,C273853,Female,62.0,Debit Card
1352,C807680,Male,48.0,Cash
1353,C832533,Male,58.0,Cash
1354,C201574,Male,31.0,Cash
1355,C292453,Male,53.0,Debit Card
1356,C121797,Male,55.0,Cash
1357,C111342,Male,46.0,Cash
1358,C135306,Male,20.0,Credit Card
1359,C295218,Female,58.0,Credit Card
1360,C193441,Male,49.0,Cash
1361,C526385,Male,63.0,Cash
1362,C172204,Male,42.0,Credit Card
1363,C457598,Female,40.0,Credit Card
